 k(Mpc^-1)     CL=0.4515     CL=0.5763     CL=0.6827     CL=0.7699     CL=0.8385     CL=0.8904     CL=0.9281     CL=0.9545     CL=0.9722     CL=0.9836     CL=0.9907     CL=0.9949     CL=0.9973
 0.1259276E+04 0.3341148E-06 0.3363132E-06 0.3382590E-06 0.3400437E-06 0.3417130E-06 0.3432983E-06 0.3448167E-06 0.3462852E-06 0.3477097E-06 0.3490941E-06 0.3504538E-06 0.3517777E-06 0.3530734E-06
 0.1180196E+04 0.3432742E-06 0.3455639E-06 0.3475908E-06 0.3494502E-06 0.3511896E-06 0.3528416E-06 0.3544242E-06 0.3559550E-06 0.3574399E-06 0.3588834E-06 0.3603012E-06 0.3616818E-06 0.3630332E-06
 0.1106083E+04 0.3527827E-06 0.3551686E-06 0.3572810E-06 0.3592191E-06 0.3610324E-06 0.3627548E-06 0.3644051E-06 0.3660015E-06 0.3675503E-06 0.3690560E-06 0.3705351E-06 0.3719756E-06 0.3733857E-06
 0.1036623E+04 0.3626577E-06 0.3651450E-06 0.3673475E-06 0.3693687E-06 0.3712600E-06 0.3730567E-06 0.3747783E-06 0.3764441E-06 0.3780603E-06 0.3796317E-06 0.3811755E-06 0.3826792E-06 0.3841514E-06
 0.9715257E+03 0.3729177E-06 0.3755119E-06 0.3778096E-06 0.3799183E-06 0.3818919E-06 0.3837671E-06 0.3855641E-06 0.3873030E-06 0.3889905E-06 0.3906313E-06 0.3922435E-06 0.3938140E-06 0.3953518E-06
 0.9105161E+03 0.3835821E-06 0.3862893E-06 0.3886874E-06 0.3908887E-06 0.3929492E-06 0.3949072E-06 0.3967840E-06 0.3986002E-06 0.4003629E-06 0.4020771E-06 0.4037617E-06 0.4054028E-06 0.4070100E-06
 0.8533377E+03 0.3946720E-06 0.3974984E-06 0.4000026E-06 0.4023017E-06 0.4044541E-06 0.4064997E-06 0.4084607E-06 0.4103587E-06 0.4122011E-06 0.4139930E-06 0.4157541E-06 0.4174700E-06 0.4191505E-06
 0.7997501E+03 0.4062094E-06 0.4091619E-06 0.4117783E-06 0.4141808E-06 0.4164304E-06 0.4185687E-06 0.4206188E-06 0.4226034E-06 0.4245300E-06 0.4264041E-06 0.4282463E-06 0.4300414E-06 0.4317998E-06
 0.7495276E+03 0.4182180E-06 0.4213038E-06 0.4240389E-06 0.4265509E-06 0.4289034E-06 0.4311398E-06 0.4332843E-06 0.4353606E-06 0.4373765E-06 0.4393378E-06 0.4412658E-06 0.4431448E-06 0.4449857E-06
 0.7024589E+03 0.4307231E-06 0.4339500E-06 0.4368108E-06 0.4394386E-06 0.4419001E-06 0.4442405E-06 0.4464851E-06 0.4486585E-06 0.4507691E-06 0.4528227E-06 0.4548419E-06 0.4568100E-06 0.4587382E-06
 0.6583461E+03 0.4437515E-06 0.4471279E-06 0.4501218E-06 0.4528725E-06 0.4554495E-06 0.4579001E-06 0.4602508E-06 0.4625274E-06 0.4647384E-06 0.4668900E-06 0.4690058E-06 0.4710685E-06 0.4730897E-06
 0.6170035E+03 0.4573319E-06 0.4608668E-06 0.4640019E-06 0.4668829E-06 0.4695824E-06 0.4721501E-06 0.4746134E-06 0.4769994E-06 0.4793170E-06 0.4815728E-06 0.4837913E-06 0.4859544E-06 0.4880743E-06
 0.5782571E+03 0.4714952E-06 0.4751981E-06 0.4784831E-06 0.4815024E-06 0.4843321E-06 0.4870239E-06 0.4896069E-06 0.4921092E-06 0.4945401E-06 0.4969066E-06 0.4992343E-06 0.5015042E-06 0.5037291E-06
 0.5419438E+03 0.4862741E-06 0.4901555E-06 0.4935996E-06 0.4967659E-06 0.4997338E-06 0.5025577E-06 0.5052679E-06 0.5078938E-06 0.5104454E-06 0.5129296E-06 0.5153735E-06 0.5177570E-06 0.5200937E-06
 0.5079110E+03 0.5017038E-06 0.5057750E-06 0.5093883E-06 0.5127107E-06 0.5158257E-06 0.5187901E-06 0.5216356E-06 0.5243932E-06 0.5270731E-06 0.5296827E-06 0.5322504E-06 0.5347550E-06 0.5372108E-06
 0.4760153E+03 0.5178222E-06 0.5220951E-06 0.5258883E-06 0.5293771E-06 0.5326486E-06 0.5357626E-06 0.5387523E-06 0.5416500E-06 0.5444667E-06 0.5472099E-06 0.5499096E-06 0.5525433E-06 0.5551261E-06
 0.4461227E+03 0.5346698E-06 0.5391573E-06 0.5431422E-06 0.5468080E-06 0.5502464E-06 0.5535199E-06 0.5566631E-06 0.5597104E-06 0.5626730E-06 0.5655588E-06 0.5683992E-06 0.5711708E-06 0.5738891E-06
 0.4181072E+03 0.5522900E-06 0.5570063E-06 0.5611954E-06 0.5650501E-06 0.5686663E-06 0.5721098E-06 0.5754171E-06 0.5786240E-06 0.5817422E-06 0.5847803E-06 0.5877711E-06 0.5906899E-06 0.5935532E-06
 0.3918510E+03 0.5707297E-06 0.5756900E-06 0.5800970E-06 0.5841531E-06 0.5879592E-06 0.5915844E-06 0.5950668E-06 0.5984441E-06 0.6017288E-06 0.6049296E-06 0.6080812E-06 0.6111575E-06 0.6141758E-06
 0.3672436E+03 0.5900392E-06 0.5952599E-06 0.5998996E-06 0.6041709E-06 0.6081800E-06 0.6119993E-06 0.6156689E-06 0.6192287E-06 0.6226914E-06 0.6260663E-06 0.6293900E-06 0.6326349E-06 0.6358192E-06
 0.3441816E+03 0.6102730E-06 0.6157719E-06 0.6206603E-06 0.6251618E-06 0.6293879E-06 0.6334149E-06 0.6372850E-06 0.6410399E-06 0.6446933E-06 0.6482548E-06 0.6517629E-06 0.6551885E-06 0.6585508E-06
 0.3225677E+03 0.6314896E-06 0.6372861E-06 0.6424406E-06 0.6471884E-06 0.6516470E-06 0.6558964E-06 0.6599813E-06 0.6639455E-06 0.6678033E-06 0.6715649E-06 0.6752708E-06 0.6788903E-06 0.6824436E-06
 0.3023112E+03 0.6537523E-06 0.6598675E-06 0.6653070E-06 0.6703189E-06 0.6750266E-06 0.6795146E-06 0.6838299E-06 0.6880186E-06 0.6920958E-06 0.6960722E-06 0.6999906E-06 0.7038184E-06 0.7075770E-06
 0.2833268E+03 0.6771297E-06 0.6835864E-06 0.6893317E-06 0.6946268E-06 0.6996018E-06 0.7043461E-06 0.7089087E-06 0.7133387E-06 0.7176517E-06 0.7218590E-06 0.7260059E-06 0.7300578E-06 0.7340372E-06
 0.2655345E+03 0.7016960E-06 0.7085193E-06 0.7145928E-06 0.7201920E-06 0.7254544E-06 0.7304740E-06 0.7353027E-06 0.7399921E-06 0.7445588E-06 0.7490147E-06 0.7534075E-06 0.7577008E-06 0.7619181E-06
 0.2488595E+03 0.7275318E-06 0.7347488E-06 0.7411751E-06 0.7471015E-06 0.7526730E-06 0.7579889E-06 0.7631040E-06 0.7680728E-06 0.7729129E-06 0.7776366E-06 0.7822947E-06 0.7868482E-06 0.7913222E-06
 0.2332317E+03 0.7547244E-06 0.7623651E-06 0.7691711E-06 0.7754497E-06 0.7813541E-06 0.7869893E-06 0.7924132E-06 0.7976834E-06 0.8028183E-06 0.8078311E-06 0.8127755E-06 0.8176100E-06 0.8223613E-06
 0.2185853E+03 0.7833691E-06 0.7914661E-06 0.7986812E-06 0.8053396E-06 0.8116031E-06 0.8175828E-06 0.8233400E-06 0.8289357E-06 0.8343892E-06 0.8397143E-06 0.8449682E-06 0.8501067E-06 0.8551579E-06
 0.2048586E+03 0.8135696E-06 0.8221586E-06 0.8298152E-06 0.8368836E-06 0.8435350E-06 0.8498870E-06 0.8560045E-06 0.8619521E-06 0.8677502E-06 0.8734135E-06 0.8790024E-06 0.8844700E-06 0.8898463E-06
 0.1919940E+03 0.8454389E-06 0.8545593E-06 0.8626930E-06 0.8702046E-06 0.8772755E-06 0.8840305E-06 0.8905380E-06 0.8968667E-06 0.9030382E-06 0.9090679E-06 0.9150202E-06 0.9208449E-06 0.9265739E-06
 0.1799372E+03 0.8791008E-06 0.8887959E-06 0.8974458E-06 0.9054373E-06 0.9129627E-06 0.9201542E-06 0.9270846E-06 0.9338268E-06 0.9404035E-06 0.9468311E-06 0.9531780E-06 0.9593907E-06 0.9655029E-06
 0.1686375E+03 0.9146906E-06 0.9250082E-06 0.9342176E-06 0.9427294E-06 0.9507478E-06 0.9584133E-06 0.9658030E-06 0.9729943E-06 0.9800115E-06 0.9868716E-06 0.9936478E-06 0.1000283E-05 0.1006812E-05
 0.1580475E+03 0.9523569E-06 0.9633497E-06 0.9731664E-06 0.9822433E-06 0.9907976E-06 0.9989783E-06 0.1006868E-05 0.1014548E-05 0.1022044E-05 0.1029376E-05 0.1036620E-05 0.1043715E-05 0.1050700E-05
 0.1481225E+03 0.9922628E-06 0.1003989E-05 0.1014466E-05 0.1024158E-05 0.1033295E-05 0.1042037E-05 0.1050471E-05 0.1058684E-05 0.1066704E-05 0.1074549E-05 0.1082304E-05 0.1089902E-05 0.1097384E-05
 0.1388207E+03 0.1034588E-05 0.1047113E-05 0.1058309E-05 0.1068671E-05 0.1078444E-05 0.1087798E-05 0.1096826E-05 0.1105621E-05 0.1114213E-05 0.1122620E-05 0.1130934E-05 0.1139082E-05 0.1147109E-05
 0.1301031E+03 0.1079531E-05 0.1092927E-05 0.1104907E-05 0.1116000E-05 0.1126469E-05 0.1136492E-05 0.1146170E-05 0.1155602E-05 0.1164819E-05 0.1173842E-05 0.1182768E-05 0.1191520E-05 0.1200144E-05
 0.1219329E+03 0.1127312E-05 0.1141658E-05 0.1154496E-05 0.1166389E-05 0.1177617E-05 0.1188374E-05 0.1198764E-05 0.1208894E-05 0.1218798E-05 0.1228497E-05 0.1238095E-05 0.1247510E-05 0.1256791E-05
 0.1142758E+03 0.1178172E-05 0.1193558E-05 0.1207335E-05 0.1220105E-05 0.1232168E-05 0.1243728E-05 0.1254900E-05 0.1265798E-05 0.1276457E-05 0.1286900E-05 0.1297238E-05 0.1307383E-05 0.1317389E-05
 0.1070995E+03 0.1232382E-05 0.1248909E-05 0.1263717E-05 0.1277450E-05 0.1290429E-05 0.1302874E-05 0.1314907E-05 0.1326650E-05 0.1338140E-05 0.1349403E-05 0.1360558E-05 0.1371509E-05 0.1382314E-05
 0.1003739E+03 0.1290242E-05 0.1308023E-05 0.1323964E-05 0.1338757E-05 0.1352746E-05 0.1366166E-05 0.1379148E-05 0.1391824E-05 0.1404233E-05 0.1416403E-05 0.1428461E-05 0.1440304E-05 0.1451994E-05
 0.9407068E+02 0.1352089E-05 0.1371249E-05 0.1388440E-05 0.1404403E-05 0.1419506E-05 0.1434004E-05 0.1448036E-05 0.1461744E-05 0.1475170E-05 0.1488344E-05 0.1501404E-05 0.1514237E-05 0.1526910E-05
 0.8816325E+02 0.1418297E-05 0.1438981E-05 0.1457552E-05 0.1474808E-05 0.1491144E-05 0.1506836E-05 0.1522032E-05 0.1536885E-05 0.1551440E-05 0.1565730E-05 0.1579904E-05 0.1593838E-05 0.1607606E-05
 0.8262680E+02 0.1489288E-05 0.1511658E-05 0.1531758E-05 0.1550447E-05 0.1568153E-05 0.1585170E-05 0.1601659E-05 0.1617786E-05 0.1633599E-05 0.1649132E-05 0.1664547E-05 0.1679710E-05 0.1694700E-05
 0.7743803E+02 0.1565537E-05 0.1589776E-05 0.1611574E-05 0.1631858E-05 0.1651087E-05 0.1669580E-05 0.1687512E-05 0.1705060E-05 0.1722277E-05 0.1739200E-05 0.1756003E-05 0.1772541E-05 0.1788901E-05
 0.7257509E+02 0.1647580E-05 0.1673899E-05 0.1697588E-05 0.1719649E-05 0.1740578E-05 0.1760721E-05 0.1780264E-05 0.1799403E-05 0.1818193E-05 0.1836673E-05 0.1855034E-05 0.1873117E-05 0.1891015E-05
 0.6801754E+02 0.1736025E-05 0.1764665E-05 0.1790466E-05 0.1814513E-05 0.1837345E-05 0.1859336E-05 0.1880688E-05 0.1901613E-05 0.1922170E-05 0.1942402E-05 0.1962517E-05 0.1982340E-05 0.2001974E-05
 0.6374620E+02 0.1831563E-05 0.1862799E-05 0.1890967E-05 0.1917243E-05 0.1942213E-05 0.1966281E-05 0.1989669E-05 0.2012605E-05 0.2035156E-05 0.2057365E-05 0.2079462E-05 0.2101254E-05 0.2122853E-05
 0.5974308E+02 0.1934983E-05 0.1969134E-05 0.1999962E-05 0.2028748E-05 0.2056126E-05 0.2082539E-05 0.2108226E-05 0.2133437E-05 0.2158244E-05 0.2182694E-05 0.2207040E-05 0.2231068E-05 0.2254899E-05
 0.5599135E+02 0.2047191E-05 0.2084626E-05 0.2118454E-05 0.2150075E-05 0.2180178E-05 0.2209246E-05 0.2237540E-05 0.2265334E-05 0.2292705E-05 0.2319706E-05 0.2346613E-05 0.2373190E-05 0.2399571E-05
 0.5247522E+02 0.2169229E-05 0.2210375E-05 0.2247602E-05 0.2282437E-05 0.2315634E-05 0.2347721E-05 0.2378984E-05 0.2409723E-05 0.2440022E-05 0.2469937E-05 0.2499774E-05 0.2529272E-05 0.2558578E-05
 0.4917990E+02 0.2302300E-05 0.2347659E-05 0.2388750E-05 0.2427245E-05 0.2463972E-05 0.2499508E-05 0.2534166E-05 0.2568277E-05 0.2601933E-05 0.2635195E-05 0.2668402E-05 0.2701263E-05 0.2733940E-05
 0.4609151E+02 0.2447805E-05 0.2497966E-05 0.2543469E-05 0.2586152E-05 0.2626921E-05 0.2666414E-05 0.2704974E-05 0.2742967E-05 0.2780492E-05 0.2817616E-05 0.2854718E-05 0.0000000E+00 0.0000000E+00
 0.4319707E+02 0.2607381E-05 0.2663038E-05 0.2713604E-05 0.2761099E-05 0.2806523E-05 0.2850580E-05 0.2893647E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.4048439E+02 0.2782948E-05 0.2844930E-05 0.2901331E-05 0.2954386E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 0.3794206E+02 0.2976780E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
